SES_Score,HealthIndicator,cluster
0.6259664422620165,0.7040108792348331,0
1.7458679095942244,-1.6420815609984256,0
-2.2538787670188087,-5.848730214302199,0
-4.680599012957542,2.666320356705489,0
3.1217881640626097,0.31838242091853663,0
-2.0679058827011745,4.626784338622452,0
0.026169782881916848,2.715647356385872,0
-2.5245597524370105,0.7040108792348331,0
-2.0434195462471796,0.561665458758357,0
4.147957859978612,0.1760370004420604,0
0.8646365642537623,0.5293609009521932,0
0.43542585961699287,0.7040108792348331,0
-3.96979934397227,4.626784338622452,0
1.3091096993292386,0.7040108792348331,0
2.706940645934454,-4.602332249644073,0
-4.140210541523788,2.615147861471412,0
3.4954040940035,0.561665458758357,0
-4.221698968029049,-1.256453102682129,0
0.5536501763932111,2.715647356385872,0
4.109926012930337,-1.449971018392682,0
-2.34749984371144,2.615147861471412,0
5.60761699140711,-1.6932540562325027,0
0.08691009316227527,-6.1269329055983865,0
1.853792414226664,-1.867904034515143,0
-1.0372173630687365,2.615147861471412,0
-1.1297542456351422,-5.900067424309596,0
-0.6860374285431698,-1.449971018392682,0
-4.743426175691313,-6.946597671799018,0
1.3031042282953644,2.715647356385872,0
2.6301122609162952,2.715647356385872,0
-4.292973915013092,2.715647356385872,0
1.8839215665367743,0.65468387955445,0
0.02149494993583452,5.568149280078932,0
-3.1850064599924304,0.0977019183325365,0
0.1585096280737986,-4.168542278198868,0
-2.082900292975591,2.715647356385872,0
-0.3953292694648364,-1.7342843347577217,0
0.9610553385652036,0.65468387955445,0
-0.6863265222782988,2.715647356385872,0
-5.585864372314697,4.626784338622452,0
2.992483950140197,0.7040108792348331,0
-1.311583906915768,-1.4822755761988458,0
-1.8929910317426029,-7.532258713382809,0
1.3181139240732977,2.715647356385872,0
-2.3853123501505187,0.7040108792348331,0
0.8146280376508073,2.715647356385872,0
6.555542024008004,-8.84215445987543,0
4.237926225171829,-9.744731453858646,0
-0.044138097613522775,2.615147861471412,0
-3.299330213658623,4.626784338622452,0
-0.3212117999669991,2.715647356385872,0
2.0236783084996883,2.569759507574854,0
2.2414715625343224,0.2773521423933176,0
0.1585096280737986,-2.1450577355349094,0
4.151846104461033,0.31838242091853663,0
-2.314553178833343,0.561665458758357,0
-3.964079307305882,-6.677042639626735,0
2.181375114260346,-9.373860467315447,0
3.6703018345503002,-2.2576429584862554,0
2.231002087236126,2.2295194031551158,0
-2.4291941486141058,2.715647356385872,0
-2.53482325161324,0.31838242091853663,0
4.373129989640806,0.5123384590779739,0
0.9904100948341181,2.715647356385872,0
3.985655235562662,2.715647356385872,0
4.211951064662444,-7.062671097943031,0
-2.8743543330405545,4.626784338622452,0
0.17498361938748075,2.715647356385872,0
1.7908753586871213,-3.6875946838337583,0
-0.8676290458210423,2.615147861471412,0
-3.1622963651816005,0.5293609009521932,0
-1.029663774817971,0.65468387955445,0
-3.3133762128780537,10.906545382467835,1
3.2468224695233303,-1.867904034515143,0
1.9806576065392547,-3.653718038149465,0
3.907273386723282,0.2773521423933176,0
2.178731325730408,2.615147861471412,0
3.3506963086570414,-11.957709681977672,0
1.1335196201016051,2.715647356385872,0
0.696403720874589,2.666320356705489,0
-2.6076410217913883,-4.249877348255361,0
0.754397789714033,-0.19830711039724824,0
-4.705562069242971,2.4404978831887725,0
-3.5371110193096937,0.5293609009521932,0
4.733557950805075,0.561665458758357,0
3.319110662698987,2.715647356385872,0
-3.738146458114518,0.46100124907057694,0
0.014827409084755619,2.666320356705489,0
1.4107509405978886,0.31838242091853663,0
1.1270405720819698,-5.249272371062114,0
-1.2760794613996316,4.626784338622452,0
0.43357494505390903,2.615147861471412,0
-1.6272083461928228,-1.2492994698412032,0
1.5419264520156304,2.615147861471412,0
-0.47131453685310076,0.7551833744689099,0
3.565751508447536,0.31838242091853663,0
-1.5387970755512355,-4.471723531991821,0
-3.4144817658844273,0.7040108792348331,0
3.306081279601271,-2.248694492647956,0
1.8235989739020884,-1.7342843347577217,0
-1.7942045515170206,2.666320356705489,0
-3.551531592356697,-3.4427395581158082,0
-2.85129174248952,0.7040108792348331,0
-1.0982388054336774,-1.6831118395236446,0
3.756381955261096,-9.622344763449767,0
-3.3120261562393893,0.7551833744689099,0
-3.3852997659293114,-1.501308228400079,0
-0.589259979997547,-1.4822755761988458,0
0.7687813398321851,0.7040108792348331,0
-2.939245414140592,-5.488808201358132,0
3.483161892598413,-1.256453102682129,0
-0.38299593410188765,0.7420659208064814,0
2.665873167616711,0.4098287538365001,0
-1.2260779640944193,2.715647356385872,0
-3.3647742037848034,-7.802040563378236,0
-6.017849247254161,4.626784338622452,0
0.9439451843690267,-1.8869366867163757,0
1.3993755439015527,1.1276943791227776,0
2.044438031349607,-11.900998707416061,0
1.2810400653779284,1.889345141388352,0
-0.29330307422687146,2.666320356705489,0
-0.04397196754328042,2.715647356385872,0
4.428762336004228,0.7040108792348331,0
-0.9050420163683514,0.7551833744689099,0
1.135657550924629,2.666320356705489,0
-6.478695614427597,0.42886140603773326,0
1.2061229022303506,0.31838242091853663,0
1.750250659263679,4.626784338622452,0
0.9614341988226358,-7.121658448199025,0
-4.826716642148705,0.42886140603773326,0
3.786407781269209,-3.4427395581158082,0
-0.05898809777346008,4.626784338622452,0
0.07150083285533809,0.65468387955445,0
-0.07522199624643348,2.615147861471412,0
-3.5572227661919733,-3.829940104310235,0
-0.2488955340981937,-4.056194717771488,0
1.0626045885038358,3.1423060932273867,0
-0.49639838168199374,0.65468387955445,0
-2.7410616927175937,4.626784338622452,0
5.827430949442713,-4.700391658585036,0
-0.5562718586163662,-7.221984807520084,0
2.726510897164428,-2.4950725509501237,0
-2.044742915176155,2.715647356385872,0
3.5465500236551057,0.65468387955445,0
0.8268926515033869,2.715647356385872,0
-1.4637707018479729,-3.4427395581158082,0
-1.5910584357287938,-1.6932540562325027,0
-0.7366803410803071,-7.203236653600947,0
4.0635088462762035,-6.244435046674378,0
-5.227583661586752,-0.1334212583838701,0
0.7687297398229205,8.800398401203868,1
-2.2963609417410487,4.626784338622452,0
-2.7239574067654018,2.666320356705489,0
-0.3676859838602543,-2.1757737384757423,0
2.3334268011434705,0.5293609009521932,0
-1.2642078338707707,-1.256453102682129,0
0.09777152155209712,-6.5846751510941175,0
0.43283619958563685,0.7040108792348331,0
1.9936524824915756,4.626784338622452,0
-2.6970262587811265,2.715647356385872,0
0.8342657692390587,-8.90692052838003,0
4.342741183724274,0.7040108792348331,0
-2.5803096949217537,2.615147861471412,0
1.121570095202114,2.715647356385872,0
-1.1080095075987948,-6.80734727178489,0
-3.7641750530925564,4.626784338622452,0
0.3797036490850356,4.626784338622452,0
-1.07589267418689,-7.226852375785479,0
-2.131822108052337,-1.6831118395236446,0
3.262601144190933,4.626784338622452,0
-0.306048292746427,-1.256453102682129,0
5.143708194902421,-3.8472359538600185,0
3.119761025609394,-1.6246209966753216,0
-4.040515398570382,4.626784338622452,0
2.9591045522277466,-6.433568264746988,0
-2.2127092035511593,-1.256453102682129,0
3.2100823055283754,1.889345141388352,0
-2.2183515683931465,-4.471723531991821,0
-1.6652385330251167,-0.5372133697799786,0
-0.3307536179799207,-13.199883377259727,0
0.2869751579405505,-3.694748316674684,0
6.190399229003554,0.7040108792348331,0
-3.5215135857842896,0.65468387955445,0
-4.509094204020266,-1.7342843347577217,0
2.3702776598620012,0.561665458758357,0
1.470009750675828,-3.7488960488623313,0
-1.5431919678785342,-6.425033881067859,0
-1.2253498484788659,0.65468387955445,0
-2.552025670645604,-1.6831118395236446,0
-2.2061597258452337,-8.035016669735878,0
-3.5900055258075416,-7.945681289770993,0
-3.0707475924992034,0.31838242091853663,0
-1.0968759616053805,2.2295194031551158,0
-1.5516183553655036,4.626784338622452,0
-1.6163205532857734,2.715647356385872,0
-1.3705249523285987,-2.00352796209523,0
3.213845585467897,0.7040108792348331,0
2.1454237138504735,-1.398798523158605,0
-4.406960165740505,2.615147861471412,0
-3.5970774551101816,-1.256453102682129,0
-0.8182740450792874,0.7551833744689099,0
1.366637658867261,2.2295194031551158,0
-3.1330143802173525,0.7040108792348331,0
-4.7972048820933395,4.626784338622452,0
-2.9821127572890433,-1.256453102682129,0
-2.4877439654556093,-2.4423771231318296,0
-1.1237575104584039,2.4404978831887725,0
-5.160778263918555,0.7551833744689099,0
3.9472180660934946,2.715647356385872,0
-0.7004139780008134,-1.256453102682129,0
1.7884607790400397,-1.450135733166002,0
-1.560871332210231,-1.7342843347577217,0
-2.768224499938668,2.715647356385872,0
3.348976793089104,-6.786052853091132,0
1.3422659019723835,2.4404978831887725,0
-0.7423808169809818,2.666320356705489,0
-2.932544976673807,0.65468387955445,0
5.025609616875693,0.561665458758357,0
-4.012449230657206,-0.09780761548278816,0
-3.7075240417694664,0.7551833744689099,0
2.183525187741214,2.715647356385872,0
-0.17546085973818926,0.7551833744689099,0
0.15440850607166196,-2.0122536828142854,0
-0.3733539534935467,-6.903908120915524,0
-1.788650243404886,-1.7342843347577217,0
-2.4750434741848064,4.91109765498749,0
3.514761565359991,-2.1199127930740183,0
-1.267411656754298,2.666320356705489,0
-3.2512148003781873,4.677956833856529,0
0.38395014719955134,-0.09780761548278816,0
0.7954627681796939,-1.6932540562325027,0
0.5578369159389216,0.7010356422812626,0
1.2857741193217893,2.615147861471412,0
-4.385454796024567,-1.256453102682129,0
1.6594641880029048,2.715647356385872,0
